text,sentiment,label
"Being liberal means having the guts to stand up and lend our voices to those who are not heard. This ain't my fight, but I'll be damned if i not join in for my brothers and sisters. We will not be afraid. सत्यमेव जयते। #IndiaAgainstCAB #CABProtests",-0.6,-1
Who wants to Boycott Deepika now. #Boycott_Chhapaak #IndiaAgainstCAB #NotMyPM @JstnlarryLarry @dhruv_rathee @ndtvindia @deepikapadukone @abhisar_sharma @UmarKhalidJNU @kanhaiyakumar ,0.2,1
Who wants to Boycott Deepika now. #Boycott_Chhapaak #IndiaAgainstCAB #NotMyPM @JstnlarryLarry @dhruv_rathee @ndtvindia @deepikapadukone @abhisar_sharma @UmarKhalidJNU @kanhaiyakumar,0.2,1
Ooops moment for Bhakth 😁 #SwaraBhaskar #GobackModi #मोदी_एंटीनेशनल_हैं #TukdeGangSpotted #letsTakeOurCountryBack #ReleaseNellaiKannan #IStandwithDeepika #DeepikaPadukone #JNU #IndiaAgainstCAA #IndiaAgainstCAB #SaifAliKhan #ISupportDeepikaPadukone,0.0,0
India against NRC-CAA-GOVERNMENT #JamiaProtest #AMU #JNUattack #JNUHiddenTruth #JNU #ProtestForPeace #Protest_against_CAA_NRC #protestforfreedom #AIMIM #musalman #Islam #chowkidarchorhai #fakepm #NoNRC #NoCAA #NoCAANoNRC #IndiaAgainstCAA_NRC #IndiaAgainstCAB #Indian,0.0,0
What is tragic is that some Pakistanis see their triumph in India’s turning to religion. Are we any different from our neighbours? https://indianexpress.com/article/opinion/columns/faiz-ahmed-faiz-hum-dekhenge-caa-protests-nrc-iit-kanpur-secularism-islam-and-a-dying-pluralism-6198648/ #NoCAA #IndiaAgainstCAB #HindustanZindabad #Faiz,-0.375,-1
@AmitShah @PMOIndia @BJP4India @RSS4India be like #IndiaAgainstCAB_CAA_NRC #IndiaAgainstCAA_NPR_NRC #JNUViolence @Actor_Siddharth @sushant_says @Mdzeeshanayyub @ReallySwara @RanaAyyub @fayedsouza @SaketGokhale @aishe_ghosh @Shehla_Rashid @kunalkamra88 @dhruv_rathee https://twitter.com/faiyazasm/status/1214736748485308421,0.0,0
"Sir If i may speak for India’s muslims. We love and idolise Bhagat singh, Netaji, Atal Ji, Rabindranath Tagore. We hate Godse, Savarkar, Amit shah &Modi. Please know the difference 😇#hindumuslimbhaibhai #indiaagainstcab #savedemocracy #saveconstitution",-0.15000000000000002,-1
And #Malaysia government has given Ministry to so many Hindus. Given PR to so many Indians. Stop playing the cheap politics. Now people are aware of everything #NotMyPM #notmygovernment #NoCAANoNRC #IndiaHatesModi #IndiaStrikesAgainstModiGovt #IndiaAgainstCAA_NRC #IndiaAgainstCAB,0.4125,1
The reason why they're scared of students! Hats off bro! 🧡🤍💚 #standagainstCAA #rejectcaa #IndiaAgainstCAB #AbLadnaHai,0.0,0
"One more hate speech against Deepika Padukone, you'll be blocked forever from my friend list ! Not kidding. I'm serious!! #istandwithDeepika #BoycottBJP #IsupportDeepika #IndiaAgainstCAB #indiaAgainstcaa... https://www.facebook.com/100002401774449/posts/2731289123627787/",-0.34027777777777773,-1
Imposing BJP’s ideological beliefs on innocent college girls is nothing but a cruel attack which is meant to thump #JyotiNivas College students because they dared to stand up and speak up against CAA. We are in solidarity with JNC college students. #IndiaAgainstCAB #Bengaluru,-0.25,-1
Smile when you burn. But never the anyone burn your country. Salute to them. #bangaloreprotest #IndiaAgainstCAB @deepsealioness @imMAK02 @hazratbilli,0.3,1
Beginning of revolution. #bangaloreprotest #BharatBandh #IndiaAgainstCAB #IndiaAgainstCAA_NRC_NPR,0.0,0
@aimim_national @asadowaisi #MeraSamvidhan #meriright #an_indian Feeling proud Reading preamble #IndiaAgainstCAB #IndiaDoesNotSupportCAA_NRC_NPR #secularindia Love my country🇮🇳 #JaiHind,0.65,1
protest against NRC CAA Protest for freedom and unity Proud to be Indian 🇮🇳🇮🇳🇮🇳 #jun #jamiaamufightback #indiaagainstcab #indiaagainstnrc #indiaagainstcaa #indian #vashi #navimumbai #abhinahitokabhinahi #nonrc… https://www.instagram.com/p/B7ECs3iF45G/?igshid=157tvfgw55b1w,0.8,1
Sir the strange thing is That everyone who cancelled its ticket refund was 420 Char so bes Hahahah What shame less IT cells #IndiaAgainstCAB_CAA_NRC #HindusAgainstHindutva #YogiKaGundaRaj,-0.10833333333333334,-1
#Hinduism vs. #Hindutva proud tu be a #hindu but more proud to not be a follower of hindutva @RSS4India @BJP4India @AmitShah #IndiaAgainstViolence #IndiaAgainstCAB #indiahatesmodii #ISupportDeepika #IndiaDoesNotSupportCAA,0.7000000000000001,1
As being true indian #ISupportDeepika #IStandwithDeepika #IndiaStrikesAgainstModiGovt #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAB,0.35,1
#IndiaAgainstCAA #indiaagainstcab #IndiaRejectsCAB #nomorebjp BJP Program 😂😂😂😂😂😂,0.0,0
"Don't be silent, Don't be violent. . . . #BharatBandh #IndiaStrikesAgainstModiGovt #indian #indiaagainstnrc #indiaagainstcab No more fascism 🤚 ",-0.35000000000000003,-1
Every one knows they won't sing national anthem because Islam doesn't allow it. But all of sudden they are singing national anthem :)))) #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC,0.25,1
Chills down the spine! #IndiaAgainstCAB_CAA_NRC #IndiaAgainstViolence,-0.19444444444444448,-1
"BJP, ABVP, RSS please Quit India #IndiaAgainstViolence #IndiaAgainstCAB_CAA_NRC",0.0,0
The Brits left behind the BJP to divide India again. #IndiaAgainstCAB_CAA_NRC #GundaRaaj,-0.2,-1
The Brits left behind BJP to divide India again. #IndiaAgainstCAB_CAA_NRC #GundaRaaj,-0.2,-1
The Brits left behind the @BJP4India to divide India again. #IndiaAgainstCAB_CAA_NRC #GundaRaaj,-0.2,-1
"Indian Govt supporters protesting outside the JNU, New Delhi.They are the true Desh Bhkts and Indian Freedom fighters...what a shame @FranceNews24 @SiemensUKNews @RTNewsRBX @cnni @aljazeeranews24 @ndtvindia #JNUHiddenTruth #JNUattack #IndiaAgainstBJP #IndiaAgainstCAB_CAA_NRC",0.1621212121212121,1
"IF YOU DON'T STAND UP NOW THEN WHEN THE FUCK WILL YOU. AT LEAST SPEAK ABOUT THE ATROCITIES OF THE GOVERNMENT IF YOU CAN'T GO OUT TO THE STREETS ,SPREAD AWARENESS, CALL OUT THE ASSHOLES. #IndiaAgainstViolence #saveTheConstitution #IndiaAgainstCAB_CAA_NRC #JNUTerrorAttack",-0.35,-1
"He is shame on humanity, Isn't what happening in UP and Delhi is State sponsored terrorism. BJP are real Tukde gang who are trying to divide and rule.#TukdeTukdeGang #indiaagainstcab #ShameonDelhiPolice #uppolicekillingpeople #ResignAmitShah #JNUattack https://shrts.in/FtdR",0.2,1
"#indiaagainstcab #india #politics #media #bhakts #poverty #nocaa #proud #jnusu #jamiamilliaislamia @Dwarka, Delhi https://www.instagram.com/p/B7AbSflJ_5Pkl_W7fKlcqDio5LXB-dk9xHNB0Q0/?igshid=ztbugc5d0td9",0.8,1
Welcome. We start our first series on one of the biggest protests in India now. What is the issue? Consequences and solutions? Follow us to join the discussion #citizenshipamendmentbill #indiaagainstcab #protest… https://www.instagram.com/p/B7AI0GFJEY9/?igshid=1xsbt4hlhrns9,0.525,1
Hope these lights would lead to the path of prosperity and put the capital in relief super soon♥️ Shaheen Baag - Delhi (INDIA) #CAAProtests #jamiaprotest #indiaagainstcab #nrc #cabnahichalega #protests #jamiamilliaislamia #delhiprotest #studentprotest #caa2019 #caaprotests,0.3333333333333333,1
"If whatever happend doesn't move you to voice an opinion against it, you really should do something about your cold heart. #indiaagainstcab #IndiaAgainstBJP #kanhaiyakumar #JNUattack #India #violenceinjnu #MumbaiagainstCAB #JNUTerrorAttack #OccupyGateway",-0.19999999999999998,-1
When culprit plays victim #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstViolence #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC,-0.07500000000000001,-1
Mumbai showed up and how 💪🏻 🚫 #standwithjnu #occupygateway #indiaagainstcaa #indiaagainstcab #speakup #mumbaiagainstcaa #nomoreviolence @Gateway of India https://www.instagram.com/p/B6_NaIWF_vT/?igshid=17olk4khf1aqx,0.0,0
Should we wait for the police to take action or can we go the legal way??file a complaint in highcourt.. #JNUattack #Resistance #IndiaAgainstCAB_CAA_NRC,1.850371707708594e-17,1
@GauravModified look at the graceful BJP - such level of public service unheard of — https://www.livehindustan.com/uttar-pradesh/story-jayant-chaudhary-released-video-of-bjp-leader-in-violence-during-caa-protest-2942673.html. #IndiaDoesSupportCAA #IndiaAgainstCAA #IndiaAgainstCAB_CAA_NRC,0.0,0
You ruined our education system #BJPburningIndia #StandWithJNU #standwithjamia #IndiaAgainstCAB_CAA_NRC,0.0,0
This is not true. Delhi police is controlled by Center government. #CAB #NRC #BJPBurningIndia #UniteAgainstBJP #IndiaAgainstCAB #IndiaAgainstNRC #HumanRight #BJPBurningIndia #ModiLies,-0.1375,-1
Congress Cummies behind attack exposed. Same old strategy by old cunning foxes #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstViolence #IndiaAgainstCAB ,-0.04000000000000001,-1
Congress Cummies behind attack exposed. Same old strategy by old cunning foxes #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstViolence #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC,-0.04000000000000001,-1
Congress Cummies behind attack exposed. Same old strategy by old cunning foxes #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstViolence #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC,-0.04000000000000001,-1
Congress Cummies behind attack exposed. Same old strategy by old cunning foxes. #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstViolence #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC,-0.04000000000000001,-1
Goon leaders 🖕🖕🖕 #StandWithJNU #ABVPgoons #IndiaAgainstCAA #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAB_CAA_NRC #IndiaAgainstBJP #BJPkillingstudents #StandWithJNU #NoCAANoNRC,0.0,0
The Real goons who are destroying INDIA. #JNUattack #JamiaWithJNU #jamiaamufightback #IndiaAgainstCAA_NRC #IndiaAgainstCAB #Protest_against_CAA_NRC #Nonviolenceprotest,0.0,0
"Hear! Hear! In the end, it is really that simple! #humanityfirst #IndiaAgainstCAB_CAA_NRC #hatecrimes",0.1,1
Your government really wants to secure this university. Those are protesting against CAA and Hindu nation. @adgpi @POI13 @rashtrapatibhvn @dnaAfterHrs #indiaagainstcab #caaprotest,0.30000000000000004,1
"Gentle request: If you are not okay with my posts on anti-caa/cab/nrc, you can unfollow/unfriend me and I won't judge you for that. But don't ask me to stay silent. #Dontbesilent #dontbeviolent #IndiaAgainstCAB #indiaAgainstcaa #saynotocab #nonrc #savedemocracy #JNUViolence",-0.016666666666666663,-1
I wish people really wake up to this truth that this issue is not about any religion or party but about humanity. #indiaagainstcab #indiaAgainstcaa #saynotocab❌❌❌🚫🚫🚫🚫🚫🚫🚫🚫 #mumbaiagainstcab #nocabnonrc… https://www.instagram.com/p/B68nZdUnoKV/?igshid=1300l6jz2ea8o,0.2,1
SOS JNU. Emergency situation in JNU. ABVP goons attacked president @aishe_ghosh Many students were beaten.@narendramodi @chetan_bhagat @rashtrapatibhvn @sudhirchaudhary @thewire_in @thewire_in @PMOIndia @ShatruganSinha @AmitShah #IndiaAgainstCAB_CAA_NRC @anjanaomkashyap,0.5,1
Despicable! All the more reason for us to keep protesting and assembling in the streets! Azaadi! #abvpviolenceinjnu #StateBrutality #IndiaAgainstCAB_CAA_NRC,0.78125,1
"@ndtv @TheQuint @thewire_in state backed violence against students, people being beaten up mercilessly PLEASE spread the message #IndiaAgainstCAB_CAA_NRC #IndiaRejectsCAB #CAA_NRC_Protest",-0.7,-1
"Science in Clouds To Science in Motions Modi ji, Bas karo saab. Jo kaam hai sambhaal lo Reason #IndiaAgainstCAA #IndiaAgainstCAA_NRC #IndiaAgainstCAB_CAA_NRC",0.0,0
Facebook university... #IndiaAgainstCAB_CAA_NRC #IndiaAgainstCAA,0.0,0
Really... it is that easy! Mosque opens door and purse for Hindu wedding https://www.telegraphindia.com/india/kerala-mosque-opens-door-and-purse-for-hindu-wedding/cid/1733118 #Kerala #HumanityFirst #IndiaAgainstCAB_CAA_NRC,0.37083333333333335,1
Shaheen Bagh: The women occupying Delhi street against citizenship law #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAB #IndiaAgainstCAA #CAA,0.0,0
Todays burqa and bindi vigil at townhall banglore. @BilalJaiHind #IndiaHatesModi #IndiaAgainstCAA_NPR_NRC #IndiaAgainstNCR #indiaagainstcab #IndiaAgainstCAA_NRC,0.0,0
@ArvindKejriwal We need a good educated politicians hereafter as we have seen enough of Bhakt &amp; their Andhbhakti. Bring PAA and reject CAA. @IndiaAgainstCAA #ProtestsAgainstCAA #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAA_NRC #IndiaAgainstCAB_CAA_NRC #IndiaDoesNotSupportCAA_NPR_NRC,0.35,1
"Any of the Bollywood celebrity who attends the dinner, I swear I will not watch any of their movies.. and I hope people follow suit to save our constitution to save India from being dictated.. #saveindia #AgainstCAA #IndiaAgainstCAA_NPR_NRC #indiaagainstbjp #indiaagainstcab",0.0,0
"Unprecedented. The confidence of the original fake news peddlers, even after they've been exposed! ""You're stupid because this is technically not IT Cell"", one of them says after a person accuses BJP IT Cell of involvement. #IndiaAgainstCAA #IndiaAgainstCAB #IndiaAgainstNRC",-0.09,-1
All the best for tweet and now take some rest #IndiaAgainstCAB_CAA_NRC,1.0,1
"#Resistance #IndiaAgainstCAB_CAA_NRC It's our right, we need to fight for it with the help of almighty Allah..",0.2857142857142857,1
New technique of promoting #CAA 🤦 #indiaagainstbjp #IndiaAgainstCAB_CAA_NRC,0.13636363636363635,1
How can someone be so stupid?😕 #NASA #USA #india #IndiaAgainstCAA_NPR_NRC #indiaagainstcab #KiranBedi @cjwerleman,0.0,0
So good to hear 😄 #MillionMarch #HyderabadMillionMarch #AzadiForAzad #IndiaAgainstCAB_CAA_NRC,0.7,1
Awwww #IndiaAgainstCAB_CAA_NRC #humanityfirst,0.5,1
Finally!!! Protests over the Citizenship Amendment Act are rallying Indians of all stripes around their country’s foundational principles. https://foreignpolicy.com/2020/01/02/back-to-indias-secular-future/ #indiaagainstCAB_NRC_CAA #hatepolitics #humanityfirst,0.0,0
"Naturally, Bollywood personalities are afraid of vindictive government action on income tax cases and protecting their brand.They should see the backlash from the Indian public at the box-office. https://aje.io/vw633 #bollywood #indiaagainstCAB_NRC_CAA #indiaprotests",-0.1,-1
"“They are worried about their business, about their films getting adversely affected should they critique the government.” Repression in India gets worse, notable figures remain silent https://www.washingtonpost.com/opinions/2020/01/03/repression-india-gets-worse-notable-figures-remain-silent/ ""indiaagainstCAB_NRC_CAA #india #hatepolitcs",0.033333333333333326,1
'We are not safe': India's Muslims tell of wave of police brutality https://www.theguardian.com/world/2020/jan/03/we-are-not-safe-indias-muslims-tell-of-wave-of-police-brutality?CMP=share_btn_tw #hatecrimes #IndiaagainstCAB_NRC_CAA #humanityfirst,-0.25,-1
"Repugnant! #hatepolitics #IndiaagainstCAB_NRC: Forget protests, Yogi Adityanath's govt is muzzling funerals",0.0,0
Freedom comes with a price ! #IndiaAgainstCab #indiaAgainstNRC_NPR_CAA,0.0,0
Still the prime minister of india who is wedging war on Indians to give citizenship to minorities of Pakistan haven’t condemned #Nanakansahib gurudwara attack mayb caz script hasn’t around yet from @prasoonjoshi_ s. Gobar creations yes. @narendramodi ji! #IndiaAgainstCAB_CAA_NRC,0.0,0
Gavar IT cell #IndiaAgainstCAB_CAA_NRC,0.0,0
Tch tch tch. #IndiaAgainstCAA #IndiaAgainstCAB_CAA_NRC,0.0,0
And this excatly why we Indians and not #AndBhakts protest and support #IndiaAgainstCAA_NRC_NPR #IndiaAgainstCAB_CAA_NRC,0.0,0
Chants reverberating the Bangalore Town Hall and everything around it. #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC – at Bangalore Town Hall,0.0,0
"#India Sun Emits Radiation Which Sounds Like ""OM"" Moon Emits Radiation Which Sounds Like @thekiranbedi Ji Aap IPS Kaise Ban Gaye. #IndiaAgainstCAB_CAA_NRC",0.0,0
"#MillionMarch This is from Hyderabad, where hundreds of thousands Indians gather to protest against #CAA_NRC_NPR #HyderabadAgainstCAB #IndiaAgainstCAB #Hyderabad ✌🇮🇳🙏",0.0,0
"""SAVE the Constitution ...SWAP CAB_CAA_NRC"" #IndiaDoesNotSupportCAA #MeraSamvidhan #IndiaAgainstCAB_CAA_NRC #WeThePeopleOfIndia ❤🇮🇳💌 – at Indira Park",0.0,0
Boy with Tricolour found dead in Bihar https://www.telegraphindia.com/india/boy-with-tricolour-found-dead-in-bihar/cid/1732433 #IndiaAgainstCAB_CAA_NRC #HumanityFirst,-0.2,-1
"Gujrat Model: In Gujarat, school children being forced to write letters of support on CAA to the PMO #IndiaAgainstCAB #BoycottNRC #IndiaDoesNotSupportCAA @ndtv @aimim_national @asadowaisi",-0.30000000000000004,-1
I strongly condemn and protest against the atrocities of Pakistan for leaving the drainage open in my neighborhood. #IndiaAgainstCAA #IndiaAgainstCAB_CAA_NRC #IndiaAgainstCAA_NPR_NRC,0.21666666666666665,1
Biggest protest against CAA & NRC NPR in Pattukkottai🇮🇳🇮🇳We are participated #IndiaDoesNotSupportCAA #IndiaDoesNotSupportCAA_NRC_NPR #RevokeCAA #IndiaAgainstCAB_CAA_NRC #amitshahresign #IndiaAgainstCAA_NRC_NPR https://twitter.com/MShajath/status/1213082045817114635/photo/1,0.0,0
Wow! What else cam we even expect from these illiterate bunch of goons whose only motive is to secure their damn vote bank! #Shame ! #IndiaRejectsCAA_NRC_NPR #IndiaRejectsCAA_NRC #India #IndiaAgainstViolence #IndiaAgainstCAA #indiaagainstnrc #IndiaAgainstCAB_CAA_NRC,0.25,1
